1.414000000000000000e+09,1.999315169791108531e+02
1.414002441406250000e+09,1.999315169791108531e+02
1.414004882812500000e+09,1.999315169791108531e+02
1.414007324218750000e+09,1.999315169791108531e+02
1.414009765625000000e+09,1.999315169791108531e+02
1.414012207031250000e+09,1.999315169791108531e+02
1.414014648437500000e+09,1.999315169791108531e+02
1.414017089843750000e+09,1.999315169791108531e+02
1.414019531250000000e+09,1.673340764607380891e+02
1.414021972656250000e+09,1.667328282265847008e+02
1.414024414062500000e+09,1.656325449998450665e+02
1.414026855468750000e+09,1.666524978405904278e+02
1.414029296875000000e+09,1.645327305582337090e+02
1.414031738281250000e+09,1.646982821728451540e+02
1.414034179687500000e+09,1.627905414860114206e+02
1.414036621093750000e+09,1.635849077628683119e+02
1.414039062500000000e+09,1.654392182399093940e+02
1.414041503906250000e+09,1.653442690839651164e+02
1.414043945312500000e+09,1.657863093195041131e+02
1.414046386718750000e+09,1.674955193649807086e+02
1.414048828125000000e+09,1.697081959105770750e+02
1.414051269531250000e+09,1.682914242259396644e+02
1.414053710937500000e+09,1.709502013962946592e+02
1.414056152343750000e+09,1.695425531242438808e+02
1.414058593750000000e+09,1.712537796562615142e+02
1.414061035156250000e+09,1.686399033130603868e+02
1.414063476562500000e+09,1.689608287299903111e+02
1.414065917968750000e+09,1.679728090064422474e+02
1.414068359375000000e+09,1.683596372880624870e+02
1.414070800781250000e+09,1.686275269836025075e+02
1.414073242187500000e+09,1.684756445779366061e+02
1.414075683593750000e+09,1.679682621255295487e+02
1.414078125000000000e+09,1.704746513694430234e+02
1.414080566406250000e+09,1.683429723894629149e+02
1.414083007812500000e+09,1.685567815733944315e+02
1.414085449218750000e+09,1.682251646660061226e+02
1.414087890625000000e+09,1.695703123425072079e+02
1.414090332031250000e+09,1.707788633065883062e+02
1.414092773437500000e+09,1.689868686174058041e+02
1.414095214843750000e+09,1.698945427437311935e+02
1.414097656250000000e+09,1.671254689368964534e+02
1.414100097656250000e+09,1.708130456953845453e+02
1.414102539062500000e+09,1.723326209297163416e+02
1.414104980468750000e+09,1.756878202881614754e+02
1.414107421875000000e+09,1.744805611090658033e+02
1.414109863281250000e+09,1.751960811044528725e+02
1.414112304687500000e+09,1.741021252153430225e+02
1.414114746093750000e+09,1.735635338035451980e+02
1.414117187500000000e+09,1.722357109612143233e+02
1.414119628906250000e+09,1.742986397937155800e+02
1.414122070312500000e+09,7.408302170998155134e+00
1.414124511718750000e+09,7.463526343139420760e+00
1.414126953125000000e+09,7.143548080572372783e+00
1.414129394531250000e+09,7.333047963923604584e+00
1.414131835937500000e+09,7.379255177406534472e+00
1.414134277343750000e+09,7.230731998400500515e+00
1.414136718750000000e+09,7.435338442307113382e+00
1.414139160156250000e+09,6.996978772411111436e+00
1.414141601562500000e+09,6.960591313400428248e+00
1.414144042968750000e+09,6.663543161170139228e+00
1.414146484375000000e+09,6.188415083607381462e+00
1.414148925781250000e+09,5.434613104203776857e+00
1.414151367187500000e+09,5.837226458891706216e+00
1.414153808593750000e+09,6.080992371854620160e+00
1.414156250000000000e+09,6.008475013740294912e+00
1.414158691406250000e+09,6.268891646504869186e+00
1.414161132812500000e+09,6.012103857558670938e+00
1.414163574218750000e+09,6.081941874248528279e+00
1.414166015625000000e+09,6.161781063086380072e+00
1.414168457031250000e+09,6.186421935340135292e+00
1.414170898437500000e+09,6.350388796034252437e+00
1.414173339843750000e+09,6.199683111370632105e+00
1.414175781250000000e+09,6.227557243058754466e+00
1.414178222656250000e+09,7.102014597230308368e+00
1.414180664062500000e+09,6.428758937546334096e+00
1.414183105468750000e+09,6.305159199800854708e+00
1.414185546875000000e+09,6.397021161337377748e+00
1.414187988281250000e+09,6.842805834900374862e+00
1.414190429687500000e+09,6.243062693344867853e+00
1.414192871093750000e+09,6.211050231643000075e+00
1.414195312500000000e+09,6.221108849349278103e+00
1.414197753906250000e+09,6.506760538687601070e+00
1.414200195312500000e+09,6.040373686946409748e+00
1.414202636718750000e+09,6.649593487958227911e+00
1.414205078125000000e+09,6.478248109722770209e+00
1.414207519531250000e+09,6.655870886386821894e+00
1.414209960937500000e+09,6.318727473975144449e+00
1.414212402343750000e+09,5.942860916844168173e+00
1.414214843750000000e+09,6.676181180759627409e+00
1.414217285156250000e+09,6.403826603623855362e+00
1.414219726562500000e+09,6.654136196249282875e+00
1.414222167968750000e+09,5.999175975728363142e+00
1.414224609375000000e+09,5.944155760772730446e+00
1.414227050781250000e+09,5.289728100880935813e+00
1.414229492187500000e+09,5.761907497641942655e+00
1.414231933593750000e+09,5.306114813572861522e+00
1.414234375000000000e+09,5.753227550142582913e+00
1.414236816406250000e+09,5.633131857063531811e+00
1.414239257812500000e+09,5.630273221519516369e+00
1.414241699218750000e+09,6.098353383792570526e+00
1.414244140625000000e+09,6.052228279610218920e+00
1.414246582031250000e+09,6.797232853608548453e+00
1.414249023437500000e+09,5.982154458895934113e+00
1.414251464843750000e+09,6.236168474878155621e+00
1.414253906250000000e+09,6.854160236969420339e+00
1.414256347656250000e+09,7.341065936603854425e+00
1.414258789062500000e+09,7.052953007092938265e+00
1.414261230468750000e+09,6.372969866118666005e+00
1.414263671875000000e+09,6.832274702596549787e+00
1.414266113281250000e+09,6.364117479053916782e+00
1.414268554687500000e+09,6.710573884878456852e+00
1.414270996093750000e+09,6.266850441387759929e+00
1.414273437500000000e+09,7.179192850059948228e+00
1.414275878906250000e+09,6.980232866990789375e+00
1.414278320312500000e+09,7.596884870560245417e+00
1.414280761718750000e+09,6.934721264102137184e+00
1.414283203125000000e+09,7.415156107207749869e+00
1.414285644531250000e+09,7.249264986770626251e+00
1.414288085937500000e+09,6.800266304333206335e+00
1.414290527343750000e+09,5.931961690293164224e+00
1.414292968750000000e+09,5.504879144260485191e+00
1.414295410156250000e+09,5.935886943688259976e+00
1.414297851562500000e+09,5.833436633757429490e+00
1.414300292968750000e+09,5.570456100967263069e+00
1.414302734375000000e+09,5.941642385261303616e+00
1.414305175781250000e+09,6.311581170565801813e+00
1.414307617187500000e+09,7.013535394138529000e+00
1.414310058593750000e+09,7.649227332684816361e+00
1.414312500000000000e+09,8.035581307533334439e+00
1.414314941406250000e+09,7.818853758433874646e+00
1.414317382812500000e+09,8.124243265117442547e+00
1.414319824218750000e+09,7.745887178296882780e+00
1.414322265625000000e+09,7.888233712845106993e+00
1.414324707031250000e+09,7.674553180179074729e+00
1.414327148437500000e+09,7.972900263814992172e+00
1.414329589843750000e+09,8.291761311985126781e+00
1.414332031250000000e+09,8.211856391758814766e+00
1.414334472656250000e+09,8.219677541587756764e+00
1.414336914062500000e+09,8.256400069018212662e+00
1.414339355468750000e+09,7.837067351460234477e+00
1.414341796875000000e+09,8.128814896153073732e+00
1.414344238281250000e+09,7.712062991838791959e+00
1.414346679687500000e+09,8.273276377433106177e+00
1.414349121093750000e+09,7.815398464997272754e+00
1.414351562500000000e+09,7.620630878891262228e+00
1.414354003906250000e+09,7.953145955993605298e+00
1.414356445312500000e+09,7.400494288625807826e+00
1.414358886718750000e+09,6.829370890220545220e+00
1.414361328125000000e+09,7.171616025718734022e+00
1.414363769531250000e+09,6.417483954530084134e+00
1.414366210937500000e+09,6.628342667440705327e+00
1.414368652343750000e+09,6.141180849382934070e+00
1.414371093750000000e+09,6.803414877583065845e+00
